Inc+A1:F52ident,RMSOccurrenceDate,RMSOccurrenceHour,NIBRSClass,NIBRSDescription,OffenseCount,Beat,Premise,StreetNo,StreetName,StreetType,Suffix,City,ZIPCode,MapLongitude,MapLatitude
177352724,2024-12-22,15,13C,Intimidation,3,11H30,"Residence, Home (Includes Apartment)",8625,WINKLER,DR,,HOUSTON,77017.0,-95.26156,29.671339
177352824,2024-12-22,15,23C,Shoplifting,1,12D70,Speciality Store,500,BAYBROOK MALL,,,HOUSTON,77546.0,-95.145475,29.543531
177353324,2024-12-22,15,13B,Simple assault,1,3B10,"Residence, Home (Includes Apartment)",6326,TULSA,RD,,HOUSTON,77092.0,-95.482157,29.821001
177354424,2024-12-22,15,13B,Simple assault,2,20G40,"Residence, Home (Includes Apartment)",12315,WESTMERE,DR,,HOUSTON,77077.0,-95.598443,29.752675
177354424,2024-12-22,15,26F,Identify theft,1,20G40,"Residence, Home (Includes Apartment)",12315,WESTMERE,DR,,HOUSTON,77077.0,-95.598443,29.752675
177355624,2024-12-22,15,13B,Simple assault,1,18F20,"Department, Discount Store",5175,WESTHEIMER,RD,,HOUSTON,77056.0,-95.466538,29.74042
177355724,2024-12-22,15,290,"Destruction, damage, vandalism",1,3B10,"Other, Unknown",6330,34TH,ST,W,HOUSTON,77092.0,-95.482665,29.818758
177357824,2024-12-22,15,23C,Shoplifting,1,19G10,"Drug Store, Doctors Office, Hospital",8100,WILCREST,DR,,HOUSTON,77072.0,-95.57078,29.690323
177360424,2024-12-22,15,90D,Driving under the influence,1,5F30,"Highway, Road, Street, Alley",12800,HEMPSTEAD,RD,,HOUSTON,77040.0,-95.504723,29.833666
177360724,2024-12-22,15,290,"Destruction, damage, vandalism",1,14D10,"Residence, Home (Includes Apartment)",4722,WARD,ST,,HOUSTON,77021.0,-95.349674,29.688216
177363524,2024-12-22,15,23G,Theft of motor vehicle parts or accessory,1,15E10,"Residence, Home (Includes Apartment)",8950,CHIMNEY ROCK,RD,,HOUSTON,77096.0,-95.47699,29.681081
177364024,2024-12-22,15,13B,Simple assault,2,20G40,"Residence, Home (Includes Apartment)",2101,HAYES,RD,,HOUSTON,77042.0,-95.576292,29.743752
177366324,2024-12-22,15,23C,Shoplifting,1,18F50,"Department, Discount Store",7584,BELLAIRE,BLVD,,HOUSTON,77036.0,-95.516968,29.705196
177384124,2024-12-22,15,23H,All other larceny,1,18F20,Shopping Mall,5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463677,29.740706
177539424,2024-12-22,15,240,Motor vehicle theft,1,10H10,"Parking Lot, Garage",2704,NAVIGATION,BLVD,,HOUSTON,77003.0,-95.342504,29.757251
177690824,2024-12-22,15,13C,Intimidation,1,14D20,Restaurant,9441,CULLEN,BLVD,,HOUSTON,77033.0,-95.355365,29.654157
177764724,2024-12-22,15,23H,All other larceny,1,5F30,"Service, Gas Station",5700,GESSNER,RD,,HOUSTON,77041.0,-95.545105,29.850134
177843924,2024-12-22,15,220,"Burglary, Breaking and Entering",1,20G80,"Residence, Home (Includes Apartment)",15155,RICHMOND,AVE,,HOUSTON,,-95.653268,29.732424
179655924,2024-12-22,15,23D,Theft from building,1,2A40,"Commercial, Office Building",1401,SILVER,ST,,HOUSTON,77007.0,-95.376995,29.770815
179655924,2024-12-22,15,26B,"Credit card, ATM fraud",1,2A40,"Commercial, Office Building",1401,SILVER,ST,,HOUSTON,77007.0,-95.376995,29.770815
177367024,2024-12-22,16,120,Robbery,1,14D40,Convenience Store,2503,ALMEDA GENOA,RD,,HOUSTON,77047.0,-95.385955,29.614049
177367324,2024-12-22,16,280,Stolen property offenses,1,17E10,"Parking Lot, Garage",6200,GULFTON,ST,,HOUSTON,77081.0,-95.490814,29.716366
177367324,2024-12-22,16,90Z,All other offenses,1,17E10,"Parking Lot, Garage",6200,GULFTON,ST,,HOUSTON,77081.0,-95.490814,29.716366
177368424,2024-12-22,16,13B,Simple assault,1,15E20,"Residence, Home (Includes Apartment)",4911,AIRPORT,BLVD,,HOUSTON,,,
177369124,2024-12-22,16,90D,Driving under the influence,1,11H20,"Highway, Road, Street, Alley",6400,GRIGGS,RD,,HOUSTON,77023.0,-95.305038,29.708683
177369924,2024-12-22,16,13C,Intimidation,2,18F40,"Parking Lot, Garage",7727,WESTHEIMER,RD,,HOUSTON,77063.0,-95.504749,29.737545
177370524,2024-12-22,16,90C,Disorderly conduct,1,5F20,"Residence, Home (Includes Apartment)",2308,BINGLE,RD,,HOUSTON,77080.0,-95.500828,29.815144
177372924,2024-12-22,16,220,"Burglary, Breaking and Entering",1,1A20,"Residence, Home (Includes Apartment)",3406,AUDUBON,PL,,HOUSTON,77006.0,-95.386538,29.74227
177373624,2024-12-22,16,520,Weapon law violations,1,8C10,"Highway, Road, Street, Alley",9300,SPAULDING,ST,,HOUSTON,77016.0,-95.303403,29.846174
177373624,2024-12-22,16,35A,"Drug, narcotic violations",1,8C10,"Highway, Road, Street, Alley",9300,SPAULDING,ST,,HOUSTON,77016.0,-95.303403,29.846174
177373624,2024-12-22,16,35B,Drug equipment violations,1,8C10,"Highway, Road, Street, Alley",9300,SPAULDING,ST,,HOUSTON,77016.0,-95.303403,29.846174
177377524,2024-12-22,16,13C,Intimidation,1,22B10,"Residence, Home (Includes Apartment)",7100,FM 1960,RD,W,HOUSTON,77069.0,-95.535599,29.967345
177379324,2024-12-22,16,13A,Aggravated Assault,1,8C50,"Service, Gas Station",7989,TIDWELL,RD,,HOUSTON,77078.0,-95.279894,29.849811
177381924,2024-12-22,16,220,"Burglary, Breaking and Entering",1,1A50,Speciality Store,3161,LOOP,,W,HOUSTON,77027.0,-95.459255,29.733548
177382524,2024-12-22,16,90J,Trespass of real property,1,7C10,"Residence, Home (Includes Apartment)",1511,SYDNOR,ST,,HOUSTON,77020.0,-95.338658,29.774352
177382524,2024-12-22,16,290,"Destruction, damage, vandalism",1,7C10,"Residence, Home (Includes Apartment)",1511,SYDNOR,ST,,HOUSTON,77020.0,-95.338658,29.774352
177382724,2024-12-22,16,13B,Simple assault,1,20G80,"Commercial, Office Building",14800,WESTHEIMER,RD,,HOUSTON,77094.0,-95.647003,29.735546
177387324,2024-12-22,16,90J,Trespass of real property,1,7C30,"Residence, Home (Includes Apartment)",2410,BENNINGTON,ST,,HOUSTON,77093.0,-95.346235,29.821877
177419124,2024-12-22,16,13A,Aggravated Assault,1,14D10,"Residence, Home (Includes Apartment)",5910,SCHROEDER,RD,,HOUSTON,77021.0,-95.340927,29.698088
177424424,2024-12-22,16,23F,Theft from motor vehicle,1,12D10,"Other, Unknown",8601,ALMEDA GENOA,RD,,HOUSTON,77075.0,-95.263199,29.626575
177453224,2024-12-22,16,23F,Theft from motor vehicle,1,20G10,"Parking Lot, Garage",6816,RANCHESTER,DR,,HOUSTON,77036.0,-95.545312,29.705588
177480624,2024-12-22,16,220,"Burglary, Breaking and Entering",1,17E40,Rental Storage Facility,8633,AIRPORT,BLVD,W,HOUSTON,77071.0,-95.528627,29.642232
177485124,2024-12-22,16,13C,Intimidation,1,2A10,"Residence, Home (Includes Apartment)",1503,FINCH,ST,,HOUSTON,77009.0,-95.353137,29.797449
177523424,2024-12-22,16,23H,All other larceny,1,19G10,"Residence, Home (Includes Apartment)",9460,SAM HOUSTON,PKWY,W,HOUSTON,77099.0,-95.559609,29.680437
177590924,2024-12-22,16,23F,Theft from motor vehicle,1,20G30,"Parking Lot, Garage",3411,WALNUT BEND,LN,,HOUSTON,77042.0,-95.56716,29.724395
177604624,2024-12-22,16,23H,All other larceny,1,2A10,"Service, Gas Station",210,PATTON,ST,,HOUSTON,77009.0,-95.369968,29.798138
177668824,2024-12-22,16,220,"Burglary, Breaking and Entering",1,10H70,"Commercial, Office Building",1711,CLEBURNE,ST,,HOUSTON,77004.0,-95.37531,29.732321
177767724,2024-12-22,16,23G,Theft of motor vehicle parts or accessory,1,2A10,"Residence, Home (Includes Apartment)",1250,LEONA,ST,,HOUSTON,77009.0,-95.354607,29.77315
177786424,2024-12-22,16,90J,Trespass of real property,1,10H50,"Residence, Home (Includes Apartment)",3330,FRANCIS,ST,,HOUSTON,77004.0,-95.354796,29.728796
177850624,2024-12-22,16,23G,Theft of motor vehicle parts or accessory,1,3B40,"Residence, Home (Includes Apartment)",302,CROSSTIMBERS,ST,W,HOUSTON,77018.0,-95.402795,29.828107
177850624,2024-12-22,16,290,"Destruction, damage, vandalism",1,3B40,"Residence, Home (Includes Apartment)",302,CROSSTIMBERS,ST,W,HOUSTON,77018.0,-95.402795,29.828107
177850624,2024-12-22,16,13B,Simple assault,1,3B40,"Residence, Home (Includes Apartment)",302,CROSSTIMBERS,ST,W,HOUSTON,77018.0,-95.402795,29.828107
177995324,2024-12-22,16,23F,Theft from motor vehicle,1,17E10,"Residence, Home (Includes Apartment)",5800,DASHWOOD,DR,,HOUSTON,77081.0,-95.482671,29.707381
177995324,2024-12-22,16,26B,"Credit card, ATM fraud",1,17E10,"Residence, Home (Includes Apartment)",5800,DASHWOOD,DR,,HOUSTON,77081.0,-95.482671,29.707381
178155524,2024-12-22,16,23H,All other larceny,1,18F20,Shopping Mall,5175,WESTHEIMER,RD,,HOUSTON,77056.0,-95.466517,29.740427
178163624,2024-12-22,16,23H,All other larceny,1,14D30,"Residence, Home (Includes Apartment)",5766,REED,RD,,HOUSTON,77033.0,-95.333691,29.65855
178909624,2024-12-22,16,23F,Theft from motor vehicle,1,12D20,"Parking Lot, Garage",12055,SABO,RD,,HOUSTON,77089.0,-95.216248,29.603124
178966224,2024-12-22,16,26A,"False pretenses, swindle",1,3B40,"Residence, Home (Includes Apartment)",820,38TH,ST,E,HOUSTON,77022.0,-95.388535,29.820879
179137824,2024-12-22,16,23A,Pocket-picking,1,22B10,Shopping Mall,2000,WILLOWBROOK MALL,,,HOUSTON,77070.0,-95.541802,29.957827
177390724,2024-12-22,17,23C,Shoplifting,1,7C30,Convenience Store,3401,TIDWELL,RD,,HOUSTON,,-95.335928,29.848686
177391124,2024-12-22,17,13B,Simple assault,1,15E40,"Residence, Home (Includes Apartment)",3000,MURWORTH,DR,,HOUSTON,77025.0,-95.422582,29.685363
177393624,2024-12-22,17,13B,Simple assault,1,18F60,"Highway, Road, Street, Alley",7751,CORPORATE,DR,,HOUSTON,77036.0,-95.552169,29.695467
177393624,2024-12-22,17,290,"Destruction, damage, vandalism",1,18F60,"Highway, Road, Street, Alley",7751,CORPORATE,DR,,HOUSTON,77036.0,-95.552169,29.695467
177394424,2024-12-22,17,35A,"Drug, narcotic violations",1,18F50,"Highway, Road, Street, Alley",8001,WESTPARK,DR,,HOUSTON,77063.0,-95.505981,29.722629
177394924,2024-12-22,17,23C,Shoplifting,1,3B10,"Department, Discount Store",11077,NORTHWEST,FWY,,HOUSTON,77092.0,-95.467838,29.818167
177396824,2024-12-22,17,120,Robbery,1,17E30,"Residence, Home (Includes Apartment)",8811,GUSTINE,LN,,HOUSTON,77031.0,-95.533826,29.669745
177397824,2024-12-22,17,240,Motor vehicle theft,1,17E10,"Parking Lot, Garage",5900,RENWICK,DR,,HOUSTON,77081.0,-95.484825,29.717328
177399924,2024-12-22,17,13A,Aggravated Assault,1,20G30,"Hotel, Motel, ETC",10609,WESTPARK,DR,,HOUSTON,77042.0,-95.558158,29.721993
177399924,2024-12-22,17,35A,"Drug, narcotic violations",1,20G30,"Hotel, Motel, ETC",10609,WESTPARK,DR,,HOUSTON,77042.0,-95.558158,29.721993
177400424,2024-12-22,17,520,Weapon law violations,1,20G60,"Residence, Home (Includes Apartment)",777,BATESWOOD,DR,,HOUSTON,77079.0,-95.592743,29.773569
177400424,2024-12-22,17,90Z,All other offenses,1,20G60,"Residence, Home (Includes Apartment)",777,BATESWOOD,DR,,HOUSTON,77079.0,-95.592743,29.773569
177400424,2024-12-22,17,13B,Simple assault,1,20G60,"Residence, Home (Includes Apartment)",777,BATESWOOD,DR,,HOUSTON,77079.0,-95.592743,29.773569
177400424,2024-12-22,17,220,"Burglary, Breaking and Entering",1,20G60,"Residence, Home (Includes Apartment)",777,BATESWOOD,DR,,HOUSTON,77079.0,-95.592743,29.773569
177401624,2024-12-22,17,13C,Intimidation,1,14D30,"Residence, Home (Includes Apartment)",5218,SOUTHLEA,ST,,HOUSTON,77033.0,-95.341797,29.684059
177402524,2024-12-22,17,220,"Burglary, Breaking and Entering",1,14D30,"Residence, Home (Includes Apartment)",8006,JUTLAND,RD,,HOUSTON,77033.0,-95.347809,29.668726
177405724,2024-12-22,17,35A,"Drug, narcotic violations",1,19G30,"Highway, Road, Street, Alley",12504,BELLAIRE,BLVD,,HOUSTON,77072.0,-95.602637,29.70352
177405724,2024-12-22,17,35B,Drug equipment violations,1,19G30,"Highway, Road, Street, Alley",12504,BELLAIRE,BLVD,,HOUSTON,77072.0,-95.602637,29.70352
177406024,2024-12-22,17,23C,Shoplifting,1,18F20,Shopping Mall,5175,WESTHEIMER,RD,,HOUSTON,77056.0,-95.466517,29.740427
177407624,2024-12-22,17,23F,Theft from motor vehicle,1,19G40,"Parking Lot, Garage",9525,KIRKWOOD,RD,S,HOUSTON,77099.0,-95.587288,29.675884
177408724,2024-12-22,17,13C,Intimidation,1,2A30,"Grocery, Supermarket",935,SHEPHERD,DR,N,HOUSTON,77008.0,-95.409847,29.788047
177409424,2024-12-22,17,250,"Counterfeiting, forgery",1,20G80,"Highway, Road, Street, Alley",1600,SH 6,,S,HOUSTON,77094.0,-95.644501,29.755873
177409624,2024-12-22,17,13B,Simple assault,1,22B20,"Residence, Home (Includes Apartment)",400,GREENS,RD,W,HOUSTON,77067.0,-95.422173,29.948994
177410324,2024-12-22,17,290,"Destruction, damage, vandalism",1,8C10,"Residence, Home (Includes Apartment)",9555,CROFTON,ST,,HOUSTON,77016.0,-95.29882,29.849552
177411924,2024-12-22,17,23F,Theft from motor vehicle,1,15E40,"Residence, Home (Includes Apartment)",1800,EL PASEO,ST,,HOUSTON,77054.0,-95.399956,29.688916
177433024,2024-12-22,17,13C,Intimidation,1,7C40,"Grocery, Supermarket",3800,LITTLE YORK,RD,,HOUSTON,77093.0,-95.33138,29.870762
177517524,2024-12-22,17,240,Motor vehicle theft,1,19G10,"Highway, Road, Street, Alley",9560,DEERING,DR,,HOUSTON,77036.0,-95.549848,29.677943
177649924,2024-12-22,17,240,Motor vehicle theft,3,20G80,"Parking Lot, Garage",14900,WESTHEIMER,RD,,HOUSTON,77082.0,-95.650327,29.734994
177649924,2024-12-22,17,23H,All other larceny,1,20G80,"Parking Lot, Garage",14900,WESTHEIMER,RD,,HOUSTON,77082.0,-95.650327,29.734994
177743424,2024-12-22,17,23H,All other larceny,1,14D10,"Residence, Home (Includes Apartment)",3307,DAPHNE,ST,,HOUSTON,77021.0,-95.372657,29.698574
178642224,2024-12-22,17,23H,All other larceny,1,1A20,"Airplane, Bus,Train Terminal",605,GRAY,ST,,HOUSTON,77002.0,-95.374835,29.750806
178762924,2024-12-22,17,220,"Burglary, Breaking and Entering",1,18F60,Rental Storage Facility,9951,HARWIN,DR,,HOUSTON,77036.0,-95.536054,29.717732
179869524,2024-12-22,17,23G,Theft of motor vehicle parts or accessory,1,19G10,"Parking Lot, Garage",9550,DEERING,DR,,HOUSTON,77036.0,-95.549879,29.677953
180930624,2024-12-22,17,23F,Theft from motor vehicle,1,23J50,"Parking Lot, Garage",7800,AIRPORT,BLVD,,HOUSTON,77061.0,-95.278595,29.657843
1147925,2024-12-22,18,23C,Shoplifting,1,20G50,"Department, Discount Store",300,MEMORIAL CITY,WAY,,HOUSTON,77024.0,-95.535942,29.779413
177412424,2024-12-22,18,23C,Shoplifting,1,3B30,Convenience Store,202,LOOP,,N,HOUSTON,77018.0,-95.399534,29.813321
177413924,2024-12-22,18,720,Animal Cruelty,1,22B10,"Parking Lot, Garage",2000,WILLOWBROOK MALL,,,HOUSTON,77070.0,-95.541802,29.957827
177415424,2024-12-22,18,120,Robbery,1,15E40,Convenience Store,2424,OLD SPANISH,TRL,,HOUSTON,77054.0,-95.38956,29.698351
177417824,2024-12-22,18,23F,Theft from motor vehicle,1,18F40,"Highway, Road, Street, Alley",8900,WESTHEIMER,RD,,HOUSTON,77063.0,-95.521277,29.737397
177418824,2024-12-22,18,290,"Destruction, damage, vandalism",1,6B10,"Residence, Home (Includes Apartment)",1103,CASTLEDALE,DR,,HOUSTON,77037.0,-95.374671,29.885382
177419624,2024-12-22,18,13B,Simple assault,1,2A40,Speciality Store,2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
177419624,2024-12-22,18,35B,Drug equipment violations,1,2A40,Speciality Store,2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
177419624,2024-12-22,18,35A,"Drug, narcotic violations",1,2A40,Speciality Store,2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
177419624,2024-12-22,18,23C,Shoplifting,1,2A40,Speciality Store,2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
177419624,2024-12-22,18,26F,Identify theft,1,2A40,Speciality Store,2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
177420024,2024-12-22,18,90Z,All other offenses,1,19G20,"Highway, Road, Street, Alley",7627,BELLE PARK,DR,,HOUSTON,77072.0,-95.582829,29.696053
177421124,2024-12-22,18,35A,"Drug, narcotic violations",1,14D10,"Highway, Road, Street, Alley",5109,LOOP,,S,HOUSTON,77021.0,-95.344172,29.685079
177421124,2024-12-22,18,520,Weapon law violations,1,14D10,"Highway, Road, Street, Alley",5109,LOOP,,S,HOUSTON,77021.0,-95.344172,29.685079
177421924,2024-12-22,18,13A,Aggravated Assault,1,8C50,"Residence, Home (Includes Apartment)",9501,KENTSHIRE,DR,,HOUSTON,77078.0,-95.249619,29.858779
177423124,2024-12-22,18,290,"Destruction, damage, vandalism",1,10H10,"Residence, Home (Includes Apartment)",5,ALTIC,ST,,HOUSTON,77011.0,-95.318789,29.745368
177423624,2024-12-22,18,13B,Simple assault,1,12D40,"Residence, Home (Includes Apartment)",15603,GULF,FWY,,HOUSTON,77598.0,-95.182318,29.58544
177424324,2024-12-22,18,290,"Destruction, damage, vandalism",1,20G30,"Residence, Home (Includes Apartment)",12025,RICHMOND,AVE,,HOUSTON,77082.0,-95.590639,29.730804
177425924,2024-12-22,18,23C,Shoplifting,1,18F60,"Service, Gas Station",7702,BELLAIRE,BLVD,,HOUSTON,77036.0,-95.521308,29.705151
177428424,2024-12-22,18,220,"Burglary, Breaking and Entering",1,10H70,Community Center,4920,SAN JACINTO,ST,,HOUSTON,77004.0,-95.384383,29.729169
177429124,2024-12-22,18,290,"Destruction, damage, vandalism",1,8C10,"Residence, Home (Includes Apartment)",7337,BONITA,ST,,HOUSTON,77016.0,-95.323722,29.826014
177429624,2024-12-22,18,13B,Simple assault,1,4F20,"Residence, Home (Includes Apartment)",3125,CRESTDALE,DR,,HOUSTON,77080.0,-95.530868,29.821168
177432624,2024-12-22,18,240,Motor vehicle theft,1,4F20,"Residence, Home (Includes Apartment)",9726,COLLEEN,RD,,HOUSTON,77080.0,-95.532026,29.825291
177434524,2024-12-22,18,120,Robbery,1,1A30,"Highway, Road, Street, Alley",1100,MAIN,ST,W,HOUSTON,77006.0,-95.392532,29.736149
177441624,2024-12-22,18,23F,Theft from motor vehicle,1,5F20,"Parking Lot, Garage",1817,WIRT,RD,,HOUSTON,77055.0,-95.484859,29.803651
177449724,2024-12-22,18,23F,Theft from motor vehicle,1,10H70,"Highway, Road, Street, Alley",1201,BINZ,ST,,HOUSTON,77004.0,-95.387001,29.724249
177541224,2024-12-22,18,240,Motor vehicle theft,1,1A10,"Highway, Road, Street, Alley",1001,AVENIDA DE LAS AMERI,,,HOUSTON,77010.0,-95.358361,29.752941
177640824,2024-12-22,18,23F,Theft from motor vehicle,1,8C40,"Residence, Home (Includes Apartment)",9010,LAKE FOREST,BLVD,,HOUSTON,77078.0,-95.258294,29.845369
177658224,2024-12-22,18,23F,Theft from motor vehicle,1,20G40,"Parking Lot, Garage",11755,SOUTHLAKE,DR,,HOUSTON,77077.0,-95.587663,29.740663
177668524,2024-12-22,18,23F,Theft from motor vehicle,1,18F50,"Parking Lot, Garage",6161,REIMS,RD,,HOUSTON,77036.0,-95.515701,29.71248
177678524,2024-12-22,18,240,Motor vehicle theft,1,5F30,"Residence, Home (Includes Apartment)",5801,HOLLISTER,ST,,HOUSTON,77040.0,-95.50466,29.852468000000002
177743124,2024-12-22,18,23F,Theft from motor vehicle,1,1A30,"Church, Synagogue, Temple",3110,EASTSIDE,ST,,HOUSTON,77098.0,-95.424784,29.737564
178189024,2024-12-22,18,23C,Shoplifting,1,4F10,"Department, Discount Store",9714,KATY,FWY,,HOUSTON,77055.0,-95.533489,29.78763
5427225,2024-12-22,19,240,Motor vehicle theft,1,8C30,"Parking Lot, Garage",7600,HOUSTON,RD,E,HOUSTON,77028.0,-95.270085,29.831538
177435124,2024-12-22,19,90Z,All other offenses,1,3B10,"Department, Discount Store",5330,34TH,ST,W,HOUSTON,77092.0,-95.467111,29.819472
177439924,2024-12-22,19,23C,Shoplifting,1,3B30,Convenience Store,5121,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410893,29.840213
177442124,2024-12-22,19,23C,Shoplifting,1,19G40,"Department, Discount Store",12671,BISSONNET,ST,,HOUSTON,77099.0,-95.602388,29.677962
177444224,2024-12-22,19,35A,"Drug, narcotic violations",1,19G50,"Highway, Road, Street, Alley",9630,FORUM PARK,DR,,HOUSTON,77036.0,-95.555143,29.674763
177445024,2024-12-22,19,220,"Burglary, Breaking and Entering",1,22B40,Construction Site,16144,EASTEX,FWY,,HOUSTON,77396.0,-95.288484,29.955389
177445224,2024-12-22,19,90J,Trespass of real property,1,15E30,Restaurant,3202,LOOP,,S,HOUSTON,77025.0,-95.427398,29.678042
177447124,2024-12-22,19,13B,Simple assault,1,3B30,"Residence, Home (Includes Apartment)",1718,VIKING,DR,,HOUSTON,77018.0,-95.441979,29.834249
177451124,2024-12-22,19,90J,Trespass of real property,1,6B40,"Residence, Home (Includes Apartment)",913,RINGOLD,ST,,HOUSTON,77088.0,-95.421643,29.873921
177462724,2024-12-22,19,13A,Aggravated Assault,1,6B30,"Parking Lot, Garage",5251,GULF BANK,RD,W,HOUSTON,77088.0,-95.464523,29.882982
177462724,2024-12-22,19,290,"Destruction, damage, vandalism",1,6B30,"Parking Lot, Garage",5251,GULF BANK,RD,W,HOUSTON,77088.0,-95.464523,29.882982
177466124,2024-12-22,19,13B,Simple assault,1,14D20,"Residence, Home (Includes Apartment)",4096,BARBERRY,DR,,HOUSTON,77051.0,-95.367829,29.651628
177498224,2024-12-22,19,23F,Theft from motor vehicle,1,20G10,"Parking Lot, Garage",9888,BELLAIRE,BLVD,,HOUSTON,77036.0,-95.554825,29.704645
177626124,2024-12-22,19,23F,Theft from motor vehicle,1,9C40,"Residence, Home (Includes Apartment)",13363,CORPUS CHRISTI,ST,,HOUSTON,77015.0,-95.188455,29.78262
177626624,2024-12-22,19,23G,Theft of motor vehicle parts or accessory,1,4F20,"Parking Lot, Garage",10333,CLAY,RD,,HOUSTON,77041.0,-95.548281,29.832185
177659224,2024-12-22,19,240,Motor vehicle theft,1,19G10,"Parking Lot, Garage",10112,BISSONNET,ST,,HOUSTON,77036.0,-95.555707,29.67495
177726224,2024-12-22,19,290,"Destruction, damage, vandalism",1,10H70,"Highway, Road, Street, Alley",5015,ALMEDA,RD,,HOUSTON,77004.0,-95.378277,29.724161
177753124,2024-12-22,19,23F,Theft from motor vehicle,1,2A60,"Parking Lot, Garage",2205,11TH,ST,W,HOUSTON,77008.0,-95.420586,29.789868
178187324,2024-12-22,19,240,Motor vehicle theft,1,14D20,"Residence, Home (Includes Apartment)",4529,ROSEMONT,ST,,HOUSTON,77051.0,-95.360868,29.670077
178628624,2024-12-22,19,240,Motor vehicle theft,1,20G40,"Parking Lot, Garage",12230,WESTHEIMER,RD,,HOUSTON,77077.0,-95.596468,29.736307
177457624,2024-12-22,20,13B,Simple assault,1,20G70,"Parking Lot, Garage",12775,MEDFIELD,DR,,HOUSTON,77082.0,-95.60942,29.717449
177457824,2024-12-22,20,23H,All other larceny,1,22B30,"Residence, Home (Includes Apartment)",238,GLAZEBROOK,DR,,HOUSTON,77060.0,-95.39985,29.921443
177463424,2024-12-22,20,23G,Theft of motor vehicle parts or accessory,1,18F30,"Grocery, Supermarket",6061,BEVERLY HILL,ST,,HOUSTON,77057.0,-95.486833,29.730648
177463824,2024-12-22,20,120,Robbery,1,5F20,"Parking Lot, Garage",3401,BLALOCK,RD,,HOUSTON,77080.0,-95.52265,29.824051
